id	names	class
GO:0000918	division septum site selection	BP
GO:0000919	cell plate assembly	BP
GO:0000920	septum digestion after cytokinesis	BP
GO:0000921	septin ring assembly	BP
GO:0000922	spindle pole	CC
GO:0000923	equatorial microtubule organizing center	CC
GO:0000924	gamma tubulin ring complex centrosomal	CC
GO:0000927	gamma tubulin small complex centrosomal	CC
GO:0000928	gamma tubulin small complex spindle pole body	CC
GO:0000930	gamma tubulin complex	CC
GO:0000931	gamma tubulin large complex	CC
GO:0000932	p body	CC
GO:0000933	adventitious septum	CC
GO:0000934	porous cell septum	CC
GO:0000935	division septum	CC
GO:0000936	primary cell septum	CC
GO:0000937	dolipore septum	CC
GO:0000938	garp complex	CC
GO:0000939	condensed chromosome inner kinetochore	CC
GO:0000940	condensed chromosome outer kinetochore	CC
GO:0000941	condensed nuclear chromosome inner kinetochore	CC
GO:0000942	condensed nuclear chromosome outer kinetochore	CC
GO:0000943	retrotransposon nucleocapsid	CC
GO:0000947	amino acid catabolic process to alcohol via ehrlich pathway	BP
GO:0000948	amino acid catabolic process to carboxylic acid via ehrlich pathway	BP
GO:0000949	aromatic amino acid family catabolic process to alcohol via ehrlich pathway	BP
GO:0000950	branched chain amino acid catabolic process to alcohol via ehrlich pathway	BP
GO:0000951	methionine catabolic process to 3 methylthiopropanol	BP
GO:0000952	aromatic amino acid family catabolic process to carboxylic acid via ehrlich pathway	BP
GO:0000953	branched chain amino acid catabolic process to carboxylic acid via ehrlich pathway	BP
GO:0000954	methionine catabolic process to 3 methylthiopropanoate	BP
GO:0000955	amino acid catabolic process via ehrlich pathway	BP
GO:0000956	nuclear transcribed mrna catabolic process	BP
GO:0000957	mitochondrial rna catabolic process	BP
GO:0000958	mitochondrial mrna catabolic process	BP
GO:0000959	mitochondrial rna metabolic process	BP
GO:0000960	regulation of mitochondrial rna catabolic process	BP
GO:0000961	negative regulation of mitochondrial rna catabolic process	BP
GO:0000962	positive regulation of mitochondrial rna catabolic process	BP
GO:0000963	mitochondrial rna processing	BP
GO:0000964	mitochondrial rna 5 end processing	BP
GO:0000965	mitochondrial rna 3 end processing	BP
GO:0000966	rna 5 end processing	BP
GO:0000967	rrna 5 end processing	BP
GO:0000968	trna exon ligation	BP
GO:0000969	trna exon ligation utilizing atp as source of linkage phosphate	BP
GO:0000970	trna exon ligation utilizing gtp as source of linkage phosphate	BP
GO:0000971	trna exon ligation utilizing 2 3 cyclic phosphate of 5 exon as source of linkage phosphate	BP
GO:0000972	transcription dependent tethering of rna polymerase ii gene dna at nuclear periphery	BP
GO:0000973	posttranscriptional tethering of rna polymerase ii gene dna at nuclear periphery	BP
GO:0000974	prp19 complex	CC
GO:0000976	transcription regulatory region sequence specific dna binding	MF
GO:0000977	rna polymerase ii regulatory region sequence specific dna binding	MF
GO:0000978	rna polymerase ii proximal promoter sequence specific dna binding	MF
GO:0000979	rna polymerase ii core promoter sequence specific dna binding	MF
GO:0000980	rna polymerase ii distal enhancer sequence specific dna binding	MF
GO:0000981	dna binding transcription factor activity rna polymerase ii specific	MF
GO:0000984	bacterial type rna polymerase regulatory region sequence specific dna binding	MF
GO:0000985	bacterial type rna polymerase core promoter sequence specific dna binding	MF
GO:0000986	bacterial type proximal promoter sequence specific dna binding	MF
GO:0000987	proximal promoter sequence specific dna binding	MF
GO:0000992	polymerase iii regulatory region sequence specific dna binding	MF
GO:0000993	rna polymerase ii complex binding	MF
GO:0000994	rna polymerase iii core binding	MF
GO:0000995	rna polymerase iii general transcription initiation factor activity	MF
GO:0001000	bacterial type rna polymerase core enzyme binding	MF
GO:0001001	mitochondrial single subunit type rna polymerase binding	MF
GO:0001002	rna polymerase iii type 1 promoter sequence specific dna binding	MF
GO:0001003	rna polymerase iii type 2 promoter sequence specific dna binding	MF
GO:0001004	rna polymerase iii transcription regulator recruiting activity	MF
GO:0001006	rna polymerase iii type 3 promoter sequence specific dna binding	MF
GO:0001010	rna polymerase ii sequence specific dna binding transcription factor recruiting activity	MF
GO:0001012	rna polymerase ii regulatory region dna binding	MF
GO:0001013	rna polymerase i regulatory region dna binding	MF
GO:0001014	snorna transcription by rna polymerase iii	BP
GO:0001015	snorna transcription by rna polymerase ii	BP
GO:0001016	rna polymerase iii regulatory region dna binding	MF
GO:0001017	bacterial type rna polymerase regulatory region dna binding	MF
GO:0001018	mitochondrial promoter sequence specific dna binding	MF
GO:0001019	plastid rna polymerase regulatory region dna binding	MF
GO:0001025	rna polymerase iii general transcription initiation factor binding	MF
GO:0001030	rna polymerase iii type 1 promoter dna binding	MF
GO:0001031	rna polymerase iii type 2 promoter dna binding	MF
GO:0001032	rna polymerase iii type 3 promoter dna binding	MF
GO:0001037	rna polymerase iii hybrid type promoter dna binding	MF
GO:0001039	rna polymerase iii hybrid type promoter sequence specific dna binding	MF
GO:0001042	rna polymerase i core binding	MF
GO:0001046	core promoter sequence specific dna binding	MF
GO:0001047	core promoter binding	MF
GO:0001048	rna polymerase iv core binding	MF
GO:0001049	rna polymerase v core binding	MF
GO:0001050	single subunit type rna polymerase binding	MF
GO:0001051	plastid single subunit type rna polymerase binding	MF
GO:0001052	plastid pep rna polymerase core enzyme binding	MF
GO:0001054	rna polymerase i activity	MF
GO:0001055	rna polymerase ii activity	MF
GO:0001056	rna polymerase iii activity	MF
GO:0001057	rna polymerase iv activity	MF
GO:0001058	rna polymerase v activity	MF
GO:0001059	transcription by rna polymerase iv	BP
GO:0001060	transcription by rna polymerase v	BP
GO:0001061	bacterial type rna polymerase activity	MF
GO:0001062	plastid pep a rna polymerase activity	MF
GO:0001063	plastid pep b rna polymerase activity	MF
GO:0001064	single subunit type rna polymerase activity	MF
GO:0001065	mitochondrial single subunit type rna polymerase activity	MF
GO:0001066	plastid single subunit type rna polymerase activity	MF
GO:0001067	regulatory region nucleic acid binding	MF
GO:0001068	transcription regulatory region rna binding	MF
GO:0001069	regulatory region rna binding	MF
GO:0001070	rna binding transcription regulator activity	MF
GO:0001072	transcription antitermination factor activity rna binding	MF
GO:0001073	transcription antitermination factor activity dna binding	MF
GO:0001079	nitrogen catabolite regulation of transcription from rna polymerase ii promoter	BP
GO:0001080	nitrogen catabolite activation of transcription from rna polymerase ii promoter	BP
GO:0001081	nitrogen catabolite repression of transcription from rna polymerase ii promoter	BP
GO:0001085	rna polymerase ii transcription factor binding	MF
GO:0001091	rna polymerase ii general transcription initiation factor binding	MF
GO:0001092	tfiia class transcription factor complex binding	MF
GO:0001093	tfiib class transcription factor binding	MF
GO:0001094	tfiid class transcription factor complex binding	MF
GO:0001095	tfiie class transcription factor complex binding	MF
GO:0001096	tfiif class transcription factor complex binding	MF
GO:0001097	tfiih class transcription factor complex binding	MF
GO:0001098	basal transcription machinery binding	MF
GO:0001099	basal rna polymerase ii transcription machinery binding	MF
GO:0001100	negative regulation of exit from mitosis	BP
GO:0001101	response to acid chemical	BP
GO:0001102	rna polymerase ii activating transcription factor binding	MF
GO:0001103	rna polymerase ii repressing transcription factor binding	MF
GO:0001108	bacterial type rna polymerase holo enzyme binding	MF
GO:0001109	promoter clearance during dna templated transcription	BP
GO:0001110	promoter clearance from rna polymerase iii promoter	BP
GO:0001111	promoter clearance from rna polymerase ii promoter	BP
GO:0001112	dna templated transcriptional open complex formation	BP
GO:0001113	transcriptional open complex formation at rna polymerase ii promoter	BP
GO:0001114	protein dna rna complex	CC
GO:0001115	protein dna rna complex subunit organization	BP
GO:0001116	protein dna rna complex assembly	BP
GO:0001117	protein dna rna complex disassembly	BP
GO:0001118	transcription ternary complex disassembly	BP
GO:0001119	protein dna rna complex remodeling	BP
GO:0001120	protein dna complex remodeling	BP
GO:0001121	bacterial transcription	BP
GO:0001122	promoter clearance from bacterial type rna polymerase promoter	BP
GO:0001123	transcription initiation from bacterial type rna polymerase promoter	BP
GO:0001124	transcription elongation from bacterial type rna polymerase promoter	BP
GO:0001125	transcription termination from bacterial type rna polymerase promoter	BP
GO:0001126	bacterial type rna polymerase preinitiation complex assembly	BP
GO:0001127	transcriptional open complex formation at bacterial type rna polymerase promoter	BP
GO:0001134	transcription regulator recruiting activity	MF
GO:0001135	rna polymerase ii transcription regulator recruiting activity	MF
GO:0001139	rna polymerase ii complex recruiting activity	MF
GO:0001145	mitochondrial rna polymerase termination site sequence specific dna binding	MF
GO:0001147	transcription termination site sequence specific dna binding	MF
GO:0001148	bacterial type rna polymerase termination site sequence specific dna binding	MF
GO:0001150	bacterial type rna polymerase enhancer sequence specific dna binding	MF
GO:0001154	tfiiib class transcription factor complex binding	MF
GO:0001155	tfiiia class transcription factor binding	MF
GO:0001156	tfiiic class transcription factor complex binding	MF
GO:0001158	enhancer sequence specific dna binding	MF
GO:0001160	transcription termination site dna binding	MF
GO:0001161	intronic transcription regulatory region sequence specific dna binding	MF
GO:0001162	rna polymerase ii intronic transcription regulatory region sequence specific dna binding	MF
GO:0001163	rna polymerase i regulatory region sequence specific dna binding	MF
GO:0001164	rna polymerase i core element sequence specific dna binding	MF
GO:0001165	rna polymerase i upstream control element sequence specific dna binding	MF
GO:0001166	rna polymerase i enhancer sequence specific dna binding	MF
GO:0001171	reverse transcription	BP
GO:0001172	transcription rna templated	BP
GO:0001173	dna templated transcriptional start site selection	BP
GO:0001174	transcriptional start site selection at rna polymerase ii promoter	BP
GO:0001175	transcriptional start site selection at rna polymerase iii promoter	BP
GO:0001176	transcriptional start site selection at bacterial type rna polymerase promoter	BP
GO:0001177	regulation of transcriptional open complex formation at rna polymerase ii promoter	BP
GO:0001178	regulation of transcriptional start site selection at rna polymerase ii promoter	BP
GO:0001179	rna polymerase i general transcription initiation factor binding	MF
GO:0001181	rna polymerase i general transcription initiation factor activity	MF
GO:0001182	promoter clearance from rna polymerase i promoter	BP
GO:0001183	transcription elongation from rna polymerase i promoter for nuclear large rrna transcript	BP
GO:0001184	promoter clearance from rna polymerase i promoter for nuclear large rrna transcript	BP
GO:0001186	rna polymerase i transcription regulator recruiting activity	MF
GO:0001188	rna polymerase i preinitiation complex assembly	BP
GO:0001192	maintenance of transcriptional fidelity during dna templated transcription elongation	BP
GO:0001193	maintenance of transcriptional fidelity during dna templated transcription elongation from rna polymerase ii promoter	BP
GO:0001194	maintenance of transcriptional fidelity during dna templated transcription elongation from bacterial type rna polymerase promoter	BP
GO:0001195	maintenance of transcriptional fidelity during dna templated transcription elongation from rna polymerase iii promoter	BP
GO:0001196	regulation of mating type specific transcription from rna polymerase ii promoter	BP
GO:0001197	positive regulation of mating type specific transcription from rna polymerase ii promoter	BP
GO:0001198	negative regulation of mating type specific transcription from rna polymerase ii promoter	BP
GO:0001207	histone displacement	BP
GO:0001208	histone h2a h2b dimer displacement	BP
GO:0001216	dna binding transcription activator activity	MF
GO:0001217	dna binding transcription repressor activity	MF
GO:0001221	transcription cofactor binding	MF
GO:0001222	transcription corepressor binding	MF
GO:0001223	transcription coactivator binding	MF
GO:0001224	rna polymerase ii transcription cofactor binding	MF
GO:0001225	rna polymerase ii transcription coactivator binding	MF
GO:0001226	rna polymerase ii transcription corepressor binding	MF
GO:0001227	dna binding transcription repressor activity rna polymerase ii specific	MF
GO:0001228	dna binding transcription activator activity rna polymerase ii specific	MF
GO:0001300	chronological cell aging	BP
GO:0001301	progressive alteration of chromatin involved in cell aging	BP
GO:0001302	replicative cell aging	BP
GO:0001303	nucleolar fragmentation involved in replicative aging	BP
GO:0001304	progressive alteration of chromatin involved in replicative cell aging	BP
GO:0001305	progressive alteration of chromatin involved in chronological cell aging	BP
GO:0001306	age dependent response to oxidative stress	BP
GO:0001307	extrachromosomal circular dna accumulation involved in replicative cell aging	BP
GO:0001308	negative regulation of chromatin silencing involved in replicative cell aging	BP
GO:0001310	extrachromosomal rdna circle accumulation involved in replicative cell aging	BP
GO:0001311	formation of extrachromosomal circular rdna by homologous recombination involved in replicative cell aging	BP
GO:0001312	replication of extrachromosomal rdna circles involved in replicative cell aging	BP
GO:0001313	formation of extrachromosomal circular dna involved in replicative cell aging	BP
GO:0001314	replication of extrachromosomal circular dna involved in replicative cell aging	BP
GO:0001315	age dependent response to reactive oxygen species	BP
GO:0001316	age dependent response to reactive oxygen species involved in replicative cell aging	BP
GO:0001317	accumulation of oxidatively modified proteins involved in replicative cell aging	BP
GO:0001318	formation of oxidatively modified proteins involved in replicative cell aging	BP
GO:0001319	inheritance of oxidatively modified proteins involved in replicative cell aging	BP
GO:0001320	age dependent response to reactive oxygen species involved in chronological cell aging	BP
GO:0001321	age dependent general metabolic decline involved in replicative cell aging	BP
GO:0001322	age dependent response to oxidative stress involved in replicative cell aging	BP
GO:0001323	age dependent general metabolic decline involved in chronological cell aging	BP
